task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__mmsi,taskinfo__month,taskinfo__vesselType,taskinfo__year
0,2016-05-17T23:36:22.875917,6347,"{""mmsi"": ""251030110"", ""month"": ""7"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,7,purse_seine,2015
0,2016-05-17T23:36:26.000427,6348,"{""mmsi"": ""251030110"", ""month"": ""8"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,8,purse_seine,2015
0,2016-05-17T23:36:29.140917,6349,"{""mmsi"": ""251030110"", ""month"": ""9"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,9,purse_seine,2015
0,2016-05-17T23:36:32.276052,6350,"{""mmsi"": ""251030110"", ""month"": ""10"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,10,purse_seine,2015
0,2016-05-17T23:36:35.407021,6351,"{""mmsi"": ""251030110"", ""month"": ""11"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,11,purse_seine,2015
0,2016-05-17T23:36:38.531965,6352,"{""mmsi"": ""251030110"", ""month"": ""12"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,251030110,12,purse_seine,2015
0,2016-05-17T23:36:41.659777,6353,"{""mmsi"": ""250103560"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,1,trawler,2015
0,2016-05-17T23:36:44.790362,6354,"{""mmsi"": ""250103560"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,2,trawler,2015
0,2016-05-17T23:36:47.919739,6355,"{""mmsi"": ""250103560"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,3,trawler,2015
0,2016-05-17T23:36:51.043903,6356,"{""mmsi"": ""250103560"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,4,trawler,2015
0,2016-05-17T23:36:54.168732,6357,"{""mmsi"": ""250103560"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,5,trawler,2015
0,2016-05-17T23:36:57.293409,6358,"{""mmsi"": ""250103560"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,6,trawler,2015
0,2016-05-17T23:37:00.425115,6359,"{""mmsi"": ""250103560"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,7,trawler,2015
0,2016-05-17T23:37:03.550248,6360,"{""mmsi"": ""250103560"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,8,trawler,2015
0,2016-05-17T23:37:06.678930,6361,"{""mmsi"": ""250103560"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,9,trawler,2015
0,2016-05-17T23:37:09.819701,6362,"{""mmsi"": ""250103560"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,10,trawler,2015
0,2016-05-17T23:37:12.951598,6363,"{""mmsi"": ""250103560"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,11,trawler,2015
0,2016-05-17T23:37:16.086705,6364,"{""mmsi"": ""250103560"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,250103560,12,trawler,2015
0,2016-05-17T23:37:19.215955,6365,"{""mmsi"": ""226220000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,1,trawler,2015
0,2016-05-17T23:37:22.350383,6366,"{""mmsi"": ""226220000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,2,trawler,2015
0,2016-05-17T23:37:25.478032,6367,"{""mmsi"": ""226220000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,3,trawler,2015
0,2016-05-17T23:37:28.648481,6368,"{""mmsi"": ""226220000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,4,trawler,2015
0,2016-05-17T23:37:31.780400,6369,"{""mmsi"": ""226220000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,5,trawler,2015
0,2016-05-17T23:37:34.907351,6370,"{""mmsi"": ""226220000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,6,trawler,2015
0,2016-05-17T23:37:38.042411,6371,"{""mmsi"": ""226220000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,7,trawler,2015
0,2016-05-17T23:37:41.171766,6372,"{""mmsi"": ""226220000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,8,trawler,2015
0,2016-05-17T23:37:44.300053,6373,"{""mmsi"": ""226220000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,226220000,9,trawler,2015
0,2016-05-17T23:37:47.426691,6374,"{""mmsi"": ""224792000"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,1,longliner,2015
0,2016-05-17T23:37:50.551862,6375,"{""mmsi"": ""224792000"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,2,longliner,2015
0,2016-05-17T23:37:53.677541,6376,"{""mmsi"": ""224792000"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,3,longliner,2015
0,2016-05-17T23:37:56.847684,6377,"{""mmsi"": ""224792000"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,4,longliner,2015
0,2016-05-17T23:38:00.014492,6378,"{""mmsi"": ""224792000"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,5,longliner,2015
0,2016-05-17T23:38:03.151792,6379,"{""mmsi"": ""224792000"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,6,longliner,2015
0,2016-05-17T23:38:06.280914,6380,"{""mmsi"": ""224792000"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,7,longliner,2015
0,2016-05-17T23:38:09.417014,6381,"{""mmsi"": ""224792000"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,8,longliner,2015
0,2016-05-17T23:38:12.547887,6382,"{""mmsi"": ""224792000"", ""month"": ""9"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,9,longliner,2015
0,2016-05-17T23:38:15.706515,6383,"{""mmsi"": ""224792000"", ""month"": ""10"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,10,longliner,2015
0,2016-05-17T23:38:18.841036,6384,"{""mmsi"": ""224792000"", ""month"": ""11"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,11,longliner,2015
0,2016-05-17T23:38:21.976437,6385,"{""mmsi"": ""224792000"", ""month"": ""12"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224792000,12,longliner,2015
0,2016-05-17T23:38:25.104003,6386,"{""mmsi"": ""231010000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,1,trawler,2015
0,2016-05-17T23:38:28.230418,6387,"{""mmsi"": ""231010000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,2,trawler,2015
0,2016-05-17T23:38:31.358049,6388,"{""mmsi"": ""231010000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,3,trawler,2015
0,2016-05-17T23:38:34.487421,6389,"{""mmsi"": ""231010000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,4,trawler,2015
0,2016-05-17T23:38:37.622826,6390,"{""mmsi"": ""231010000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,5,trawler,2015
0,2016-05-17T23:38:40.753103,6391,"{""mmsi"": ""231010000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,6,trawler,2015
0,2016-05-17T23:38:43.880843,6392,"{""mmsi"": ""231010000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,7,trawler,2015
0,2016-05-17T23:38:47.011620,6393,"{""mmsi"": ""231010000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,8,trawler,2015
0,2016-05-17T23:38:51.106244,6394,"{""mmsi"": ""231010000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,9,trawler,2015
0,2016-05-17T23:38:54.235096,6395,"{""mmsi"": ""231010000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,10,trawler,2015
0,2016-05-17T23:38:57.368401,6396,"{""mmsi"": ""231010000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,11,trawler,2015
0,2016-05-17T23:39:00.499470,6397,"{""mmsi"": ""231010000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,231010000,12,trawler,2015
0,2016-05-17T23:39:03.639161,6398,"{""mmsi"": ""224854000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,3,trawler,2015
0,2016-05-17T23:39:06.778609,6399,"{""mmsi"": ""224854000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,4,trawler,2015
0,2016-05-17T23:39:09.912632,6400,"{""mmsi"": ""224854000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,5,trawler,2015
0,2016-05-17T23:39:13.044719,6401,"{""mmsi"": ""224854000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,6,trawler,2015
0,2016-05-17T23:39:16.178392,6402,"{""mmsi"": ""224854000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,7,trawler,2015
0,2016-05-17T23:39:19.307476,6403,"{""mmsi"": ""224854000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,8,trawler,2015
0,2016-05-17T23:39:22.437015,6404,"{""mmsi"": ""224854000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,9,trawler,2015
0,2016-05-17T23:39:25.575900,6405,"{""mmsi"": ""224854000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,10,trawler,2015
0,2016-05-17T23:39:28.706243,6406,"{""mmsi"": ""224854000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224854000,11,trawler,2015
0,2016-05-17T23:39:31.834323,6407,"{""mmsi"": ""224072870"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224072870,1,trawler,2015
0,2016-05-17T23:39:34.975000,6408,"{""mmsi"": ""224072870"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224072870,5,trawler,2015
0,2016-05-17T23:39:38.115116,6409,"{""mmsi"": ""224072870"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224072870,7,trawler,2015
0,2016-05-17T23:39:41.245249,6410,"{""mmsi"": ""224072870"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224072870,10,trawler,2015
0,2016-05-17T23:39:44.378774,6411,"{""mmsi"": ""245369000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,1,trawler,2015
0,2016-05-17T23:39:47.506362,6412,"{""mmsi"": ""245369000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,2,trawler,2015
0,2016-05-17T23:39:50.706406,6413,"{""mmsi"": ""245369000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,3,trawler,2015
0,2016-05-17T23:39:53.834045,6414,"{""mmsi"": ""245369000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,4,trawler,2015
0,2016-05-17T23:39:56.962518,6415,"{""mmsi"": ""245369000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,5,trawler,2015
0,2016-05-17T23:40:00.102623,6416,"{""mmsi"": ""245369000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,6,trawler,2015
0,2016-05-17T23:40:03.242578,6417,"{""mmsi"": ""245369000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,7,trawler,2015
0,2016-05-17T23:40:06.383669,6418,"{""mmsi"": ""245369000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,8,trawler,2015
0,2016-05-17T23:40:09.515369,6419,"{""mmsi"": ""245369000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,9,trawler,2015
0,2016-05-17T23:40:12.717795,6420,"{""mmsi"": ""245369000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,10,trawler,2015
0,2016-05-17T23:40:15.845558,6421,"{""mmsi"": ""245369000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,11,trawler,2015
0,2016-05-17T23:40:18.980152,6422,"{""mmsi"": ""245369000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,245369000,12,trawler,2015
0,2016-05-17T23:40:22.109017,6423,"{""mmsi"": ""540002200"", ""month"": ""1"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,1,longliner,2015
0,2016-05-17T23:40:25.236285,6424,"{""mmsi"": ""540002200"", ""month"": ""2"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,2,longliner,2015
0,2016-05-17T23:40:28.366545,6425,"{""mmsi"": ""540002200"", ""month"": ""3"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,3,longliner,2015
0,2016-05-17T23:40:31.501670,6426,"{""mmsi"": ""540002200"", ""month"": ""4"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,4,longliner,2015
0,2016-05-17T23:40:34.695397,6427,"{""mmsi"": ""540002200"", ""month"": ""5"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,5,longliner,2015
0,2016-05-17T23:40:37.819487,6428,"{""mmsi"": ""540002200"", ""month"": ""6"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,6,longliner,2015
0,2016-05-17T23:40:40.962715,6429,"{""mmsi"": ""540002200"", ""month"": ""7"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,7,longliner,2015
0,2016-05-17T23:40:44.101874,6430,"{""mmsi"": ""540002200"", ""month"": ""8"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,8,longliner,2015
0,2016-05-17T23:40:47.240689,6431,"{""mmsi"": ""540002200"", ""month"": ""9"", ""vesselType"": ""longliner"", ""year"": ""2015""}",30,0.0,23,0,ongoing,540002200,9,longliner,2015
0,2016-05-17T23:40:50.369846,6432,"{""mmsi"": ""211315630"", ""month"": ""1"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,1,Trawler,2015
0,2016-05-17T23:40:53.497190,6433,"{""mmsi"": ""211315630"", ""month"": ""2"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,2,Trawler,2015
0,2016-05-17T23:40:56.696693,6434,"{""mmsi"": ""211315630"", ""month"": ""3"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,3,Trawler,2015
0,2016-05-17T23:40:59.826778,6435,"{""mmsi"": ""211315630"", ""month"": ""4"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,4,Trawler,2015
0,2016-05-17T23:41:02.960835,6436,"{""mmsi"": ""211315630"", ""month"": ""5"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,5,Trawler,2015
0,2016-05-17T23:41:06.088211,6437,"{""mmsi"": ""211315630"", ""month"": ""6"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,6,Trawler,2015
0,2016-05-17T23:41:09.218256,6438,"{""mmsi"": ""211315630"", ""month"": ""7"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,7,Trawler,2015
0,2016-05-17T23:41:12.353425,6439,"{""mmsi"": ""211315630"", ""month"": ""8"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,8,Trawler,2015
0,2016-05-17T23:41:15.483912,6440,"{""mmsi"": ""211315630"", ""month"": ""9"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,9,Trawler,2015
0,2016-05-17T23:41:18.612124,6441,"{""mmsi"": ""211315630"", ""month"": ""10"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,10,Trawler,2015
0,2016-05-17T23:41:21.748842,6442,"{""mmsi"": ""211315630"", ""month"": ""11"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,11,Trawler,2015
0,2016-05-17T23:41:24.879935,6443,"{""mmsi"": ""211315630"", ""month"": ""12"", ""vesselType"": ""Trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,211315630,12,Trawler,2015
0,2016-05-17T23:41:28.014193,6444,"{""mmsi"": ""247073090"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247073090,5,trawler,2015
0,2016-05-17T23:41:31.144299,6445,"{""mmsi"": ""247073090"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247073090,6,trawler,2015
0,2016-05-17T23:41:34.277351,6446,"{""mmsi"": ""247073090"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,247073090,7,trawler,2015
0,2016-05-17T23:41:37.411846,6447,"{""mmsi"": ""237149000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,1,trawler,2015
0,2016-05-17T23:41:40.543436,6448,"{""mmsi"": ""237149000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,3,trawler,2015
0,2016-05-17T23:41:43.669443,6449,"{""mmsi"": ""237149000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,4,trawler,2015
0,2016-05-17T23:41:46.797721,6450,"{""mmsi"": ""237149000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,5,trawler,2015
0,2016-05-17T23:41:49.923902,6451,"{""mmsi"": ""237149000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,9,trawler,2015
0,2016-05-17T23:41:53.055755,6452,"{""mmsi"": ""237149000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,10,trawler,2015
0,2016-05-17T23:41:56.184721,6453,"{""mmsi"": ""237149000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,11,trawler,2015
0,2016-05-17T23:41:59.313117,6454,"{""mmsi"": ""237149000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,237149000,12,trawler,2015
0,2016-05-17T23:42:02.448426,6455,"{""mmsi"": ""228236000"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,1,trawler,2015
0,2016-05-17T23:42:05.579499,6456,"{""mmsi"": ""228236000"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,2,trawler,2015
0,2016-05-17T23:42:08.708669,6457,"{""mmsi"": ""228236000"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,3,trawler,2015
0,2016-05-17T23:42:11.843001,6458,"{""mmsi"": ""228236000"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,4,trawler,2015
0,2016-05-17T23:42:14.990165,6459,"{""mmsi"": ""228236000"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,5,trawler,2015
0,2016-05-17T23:42:18.170942,6460,"{""mmsi"": ""228236000"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,6,trawler,2015
0,2016-05-17T23:42:21.303501,6461,"{""mmsi"": ""228236000"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,7,trawler,2015
0,2016-05-17T23:42:24.437647,6462,"{""mmsi"": ""228236000"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,8,trawler,2015
0,2016-05-17T23:42:27.568498,6463,"{""mmsi"": ""228236000"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,9,trawler,2015
0,2016-05-17T23:42:30.704768,6464,"{""mmsi"": ""228236000"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,10,trawler,2015
0,2016-05-17T23:42:33.834184,6465,"{""mmsi"": ""228236000"", ""month"": ""11"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,11,trawler,2015
0,2016-05-17T23:42:36.962776,6466,"{""mmsi"": ""228236000"", ""month"": ""12"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,228236000,12,trawler,2015
0,2016-05-17T23:42:40.091955,6467,"{""mmsi"": ""725000261"", ""month"": ""1"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,1,trawler,2015
0,2016-05-17T23:42:43.218551,6468,"{""mmsi"": ""725000261"", ""month"": ""2"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,2,trawler,2015
0,2016-05-17T23:42:46.347919,6469,"{""mmsi"": ""725000261"", ""month"": ""3"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,3,trawler,2015
0,2016-05-17T23:42:49.481765,6470,"{""mmsi"": ""725000261"", ""month"": ""4"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,4,trawler,2015
0,2016-05-17T23:42:52.620268,6471,"{""mmsi"": ""725000261"", ""month"": ""5"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,5,trawler,2015
0,2016-05-17T23:42:55.759823,6472,"{""mmsi"": ""725000261"", ""month"": ""6"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,6,trawler,2015
0,2016-05-17T23:42:58.895511,6473,"{""mmsi"": ""725000261"", ""month"": ""7"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,7,trawler,2015
0,2016-05-17T23:43:02.030373,6474,"{""mmsi"": ""725000261"", ""month"": ""8"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,8,trawler,2015
0,2016-05-17T23:43:05.159984,6475,"{""mmsi"": ""725000261"", ""month"": ""9"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,9,trawler,2015
0,2016-05-17T23:43:08.292155,6476,"{""mmsi"": ""725000261"", ""month"": ""10"", ""vesselType"": ""trawler"", ""year"": ""2015""}",30,0.0,23,0,ongoing,725000261,10,trawler,2015
0,2016-05-17T23:43:11.435671,6477,"{""mmsi"": ""224104340"", ""month"": ""1"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,1,purse_seine,2015
0,2016-05-17T23:43:14.563815,6478,"{""mmsi"": ""224104340"", ""month"": ""2"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,2,purse_seine,2015
0,2016-05-17T23:43:17.697575,6479,"{""mmsi"": ""224104340"", ""month"": ""3"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,3,purse_seine,2015
0,2016-05-17T23:43:20.833068,6480,"{""mmsi"": ""224104340"", ""month"": ""4"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,4,purse_seine,2015
0,2016-05-17T23:43:23.965913,6481,"{""mmsi"": ""224104340"", ""month"": ""5"", ""vesselType"": ""purse_seine"", ""year"": ""2015""}",30,0.0,23,0,ongoing,224104340,5,purse_seine,2015
